Id,TamanhoPacote__c,CollectPoint__Latitude__s,CollectPoint__Longitude__s,DeliveryPoint__Latitude__s,DeliveryPoint__Longitude__s,CreatedDate
b61519b912ded530fcb3fcc9103fcff2,Baixa,-23.533660665560596,-46.49921086886143,-23.74605952510253,-46.55042958090485,2018-07-21 15:45:49
47ba8ee2f9f72b56bccd68cfb89aced9,Baixa,-23.533660665560596,-46.49921086886143,-23.52926356396796,-46.577290279358245,2018-04-03 22:20:20
7375f7055b79547b2007662c2a509879,Baixa,-23.533660665560596,-46.49921086886143,-23.498115496249092,-47.51679150000001,2018-04-11 11:02:59
b9f9f408bbdb152b3dc98aaffbc37a93,Baixa,-23.533660665560596,-46.49921086886143,-22.25666743852699,-50.69492739291294,2017-12-29 12:15:32
a0d1ccb35ed3e8d90bb7eecccb02ea1f,Baixa,-23.533660665560596,-46.49921086886143,-23.57593730169082,-46.75524860046745,2018-01-26 03:09:42
a64c966ded5ec513f096d9c253e03bea,Baixa,-23.533660665560596,-46.49921086886143,-23.61588231817245,-46.644293445767445,2018-02-22 13:25:37
7659849a6efa9d49c5ac7bf7fdbddb2c,Baixa,-23.533660665560596,-46.49921086886143,-23.56079380099833,-46.49873888718328,2018-06-17 21:11:16
12f12b0c970ed338e7a4cf857fd1eb33,Baixa,-23.533660665560596,-46.49921086886143,-23.534948702752576,-46.73391596448145,2018-01-19 07:52:24
12ed975e5a3e3025ddfa0eb174f739e2,Baixa,-23.533660665560596,-46.49921086886143,-23.62527254443769,-46.77949146270542,2018-04-17 16:07:29
0f18a0163ab21f411df244c076fde7ce,Baixa,-23.533660665560596,-46.49921086886143,-23.499318080212344,-46.578124372468125,2018-03-23 17:01:23
439a1c71dfd435cc08d15b98b9ea6c43,Baixa,-23.533660665560596,-46.49921086886143,-23.518638450458763,-46.52727194171618,2018-02-23 15:55:16
04a38c066d7f34688a58ac150102619e,Baixa,-23.533660665560596,-46.49921086886143,-23.64822256966949,-46.59868551038766,2017-12-03 09:10:57
b5201a0b6f9977a55b5e41b5af2817be,Baixa,-23.533660665560596,-46.49921086886143,-23.5436033761962,-46.33126001623194,2018-01-21 20:51:59
3a0fca622908ee6ccd5f9f2ff9e41d91,Baixa,-23.533660665560596,-46.49921086886143,-23.43290355493029,-46.77436391489605,2017-11-27 01:09:46
9b8d8bda9cab2bc51a14d444adc6af8a,Baixa,-23.533660665560596,-46.49921086886143,-21.42882443052843,-50.0717398199599,2017-11-24 17:01:41
f7780ea2807db31691e83f0013294035,Baixa,-23.533660665560596,-46.49921086886143,-23.695052270875475,-46.61040065612552,2018-07-30 15:22:15
dc078338903735916fab84f036188dcc,Baixa,-23.30432178573488,-45.97717112378096,-21.49530743377723,-48.03684008452243,2018-04-18 04:57:10
dde3f065ba9416ef2eb1e9987a28ac59,Baixa,-23.30432178573488,-45.97717112378096,-22.98945573088105,-49.87509247068391,2018-03-26 18:21:01
50b5066885d2ef4b7501586bcfb8d2d0,Baixa,-23.30432178573488,-45.97717112378096,-23.5440169000808,-46.70861600652086,2017-05-16 17:01:17
23858bdc4cab9cf5b5de163b1f12ea71,Baixa,-23.30432178573488,-45.97717112378096,-23.29535980766344,-45.937806673610666,2017-02-17 12:40:16
dd148019cfd83f2e45f6c5d5a09771a0,Baixa,-23.30432178573488,-45.97717112378096,-23.629371485429047,-46.61054840743839,2018-08-19 16:41:53
8f815207602f16cdf25a3fb1858ca6be,Baixa,-23.30432178573488,-45.97717112378096,-23.854365356661845,-46.95453617477526,2017-03-31 02:27:06
d5dda9f79ce3124e533720681c1f2284,Baixa,-23.30432178573488,-45.97717112378096,-23.547994679987315,-46.5406987209302,2018-03-05 10:52:50
87f532dad65980681431fe6307b47fb3,Baixa,-23.30432178573488,-45.97717112378096,-22.78338910002557,-49.93229976581239,2018-08-13 13:35:49
25af0443015b8d200489039a00361f2e,Baixa,-23.30432178573488,-45.97717112378096,-23.6691531829015,-46.57903702345776,2017-08-22 16:53:59
6586d233be57098d348eb571d87fc6f2,Baixa,-23.30432178573488,-45.97717112378096,-22.256714168474776,-49.93595799347912,2018-03-09 03:43:30
1f40c568147d792b8ff628f54803a6f2,Baixa,-23.30432178573488,-45.97717112378096,-24.021924726066107,-46.48668950083671,2017-09-09 18:40:39
31842de63b28390ef7b35e9b7c4a94a3,Baixa,-23.30432178573488,-45.97717112378096,-22.72893170107914,-47.301322143632056,2017-11-04 21:28:16
8a796adc727ce2def3b4d4f222e30ce6,Baixa,-23.30432178573488,-45.97717112378096,-23.53300053398933,-46.671775821945936,2017-08-09 16:06:07
bc10788436288a29d001a6ec0e76f677,Baixa,-23.30432178573488,-45.97717112378096,-23.884996761544404,-46.41653928218859,2018-01-15 22:32:45
e471b8e7eaa8fd21277e359033828817,Baixa,-23.30432178573488,-45.97717112378096,-23.675628625858444,-46.76198409977497,2017-12-04 18:51:11
09f929ce6d526af69a12f1a54230e396,Baixa,-23.30432178573488,-45.97717112378096,-23.669671389404996,-46.87719975633318,2017-05-10 13:20:12
d48ccff01a1b3e35b69d6b6ed81a352a,Baixa,-23.30432178573488,-45.97717112378096,-21.224205707284455,-50.87659435027987,2017-12-18 18:34:10
b87629f535e915b6f1e1853f764750c5,Baixa,-23.30432178573488,-45.97717112378096,-23.559874596168275,-46.65312715543304,2017-05-16 13:42:51
891aa648b48d27ce10d74e86d312d411,Baixa,-23.30432178573488,-45.97717112378096,-23.91910635295328,-46.428526747007865,2017-03-30 19:40:29
6a19c9502bf44deb70d04ba20d586866,Baixa,-23.30432178573488,-45.97717112378096,-23.88232260670004,-46.45302004210056,2017-04-20 09:53:18
bc057cb666f536dffa89e882573a1ff0,Baixa,-23.30432178573488,-45.97717112378096,-23.57110509769749,-46.49189070996592,2018-02-09 16:52:36
d55fd37fa9914b69900747d27335c7c4,Baixa,-23.30432178573488,-45.97717112378096,-23.506106807063038,-46.70724697463158,2018-05-06 14:10:32
a0a61328bad595cbe8e180cc3cdd4ced,Baixa,-23.30432178573488,-45.97717112378096,-23.71938727401964,-46.84252095196072,2018-03-13 17:47:54
2e2dd1119ebf597a9c05d80b5d6eeace,Baixa,-23.30432178573488,-45.97717112378096,-23.436867467943895,-46.712243713572605,2017-07-06 12:42:44
fcbb279d7ea6e7179b092b1f15d6d5e0,Baixa,-23.593477829345726,-46.6300893712196,-22.041836078850352,-47.89482580007645,2018-04-28 16:04:22
cb7cdbc81a72944010981bb56fe37f54,Baixa,-23.593477829345726,-46.6300893712196,-22.982083697711065,-46.54603041908749,2018-05-11 15:35:55
f832a90e0e5f392aa29255b5716b012d,Baixa,-23.593477829345726,-46.6300893712196,-23.583489065785624,-46.68508055092622,2018-04-26 16:22:34
36e694cf4cbc2a4803200c35e84abdc4,Baixa,-23.593477829345726,-46.6300893712196,-23.58454739993657,-46.67456147821567,2018-02-19 14:38:35
9bccdd3552c2a68af6d166dfd82be6ba,Baixa,-23.593477829345726,-46.6300893712196,-23.551013388568272,-46.44848890729416,2018-04-21 13:03:33
1a5f3cb34d205c22bc1a1cd8538c5882,Baixa,-23.593477829345726,-46.6300893712196,-23.55662026287236,-46.36166815555334,2018-04-25 13:21:41
f5c1da9aba0b0b41ec20f6771bfd060a,Baixa,-23.593477829345726,-46.6300893712196,-21.584169863424787,-48.37583052902953,2018-07-16 21:51:51
a0469b6e4b00520b86b346163905059e,Baixa,-23.593477829345726,-46.6300893712196,-22.222355594783306,-49.95766148320735,2018-08-16 12:37:38
2878b4e373a9556df9aa1708a4e5c3c8,Baixa,-23.593477829345726,-46.6300893712196,-23.580017474897463,-46.73346263336026,2018-08-07 16:07:57
25c22896dca583d857448141d99ef3ff,Baixa,-23.593477829345726,-46.6300893712196,-23.542679676299095,-46.63819683884986,2018-04-26 13:32:49
0a4105b08aba021f690e79d8b9810885,Baixa,-23.593477829345726,-46.6300893712196,-23.61359111157595,-46.65310241909515,2018-06-19 16:09:58
e07b8a570c76f85723c8ef8613036464,Baixa,-23.593477829345726,-46.6300893712196,-23.600689449622045,-46.522998943101165,2018-01-23 14:30:17
ed8ae7b87eac2abe38acc8471343053f,Baixa,-23.593477829345726,-46.6300893712196,-23.702847856454856,-46.46224515823165,2018-04-17 21:40:37
87bad43228f375c518a80fd2cdec8e17,Baixa,-23.593477829345726,-46.6300893712196,-22.85725476949636,-46.979842730503634,2018-08-05 08:53:21
2e5737bd3452cc165fb76f3a57447398,Baixa,-23.593477829345726,-46.6300893712196,-23.50281070858096,-46.581761933117846,2018-08-27 13:11:22
188d4eda8fa5f046fce1c7c8a309f61f,Baixa,-23.593477829345726,-46.6300893712196,-23.540986006376645,-46.584929692480806,2018-07-02 18:50:01
ac7d1a865466115f5fb92c5437caf6a7,Baixa,-23.593477829345726,-46.6300893712196,-21.08267019848623,-49.23320623450742,2018-04-18 12:01:12
3384b2cb08c73583bc2aaa2aa30fa754,Baixa,-23.593477829345726,-46.6300893712196,-23.47194530291957,-46.5286161352722,2018-08-19 13:41:46
36b5cc783d21a08a8a8f6cf537de2153,Baixa,-23.593477829345726,-46.6300893712196,-22.382941116125448,-46.94664125419024,2018-08-11 16:15:42
f8f0a2ea20c23215420ae3d9e7fa4f99,Baixa,-23.593477829345726,-46.6300893712196,-23.669657221034846,-46.810737255407446,2018-08-23 13:28:02
d4bf9a6552dbfc7f1b2f6abbb1028b99,Baixa,-23.593477829345726,-46.6300893712196,-23.472004872323875,-46.60844051151254,2018-01-05 09:37:24
7a275273bce174382bf22826d9150592,Baixa,-23.593477829345726,-46.6300893712196,-23.697730897022385,-46.5789351895666,2018-06-25 21:58:39
d4126c989370101ec1b96733f4adfe79,Baixa,-23.593477829345726,-46.6300893712196,-22.07766807442137,-51.46934116980047,2018-07-27 10:20:56
03467d8a7741a3737d4e3ae45ebba94c,Baixa,-23.593477829345726,-46.6300893712196,-23.559967016100156,-46.67722842270184,2018-05-14 15:36:23
c65986c7e2864168c83419b46efb984f,Baixa,-23.593477829345726,-46.6300893712196,-23.463713095897067,-46.87010195618704,2018-03-07 13:57:39
35c66e9b12fe72dbb0b8d34af424c3cf,Baixa,-23.593477829345726,-46.6300893712196,-23.548932701915856,-46.69399157271052,2018-08-01 14:19:23
9ac146c59c6dae84516a85362fdbbebf,Baixa,-23.593477829345726,-46.6300893712196,-23.47709322844152,-46.13538429666762,2018-07-28 09:59:43
fc228341a432574ff5641358fba213c9,Baixa,-23.593477829345726,-46.6300893712196,-23.558072306116813,-46.60586586856825,2018-07-21 17:25:03
5218c57533d6d16fbff8d6b95330ad9d,Baixa,-23.593477829345726,-46.6300893712196,-22.814082,-45.19125422318798,2018-05-17 16:59:26
62c18915e77e470dc2132df9788ac115,Baixa,-23.593477829345726,-46.6300893712196,-20.83010694065061,-49.392384253983735,2018-02-08 17:45:03
a4679a28c7ef85f6277954e4139a3fad,Baixa,-23.593477829345726,-46.6300893712196,-23.01491589766684,-49.47322146026575,2018-02-03 18:04:01
ecc72b676b14179b5bd30e446043c1d2,Baixa,-23.5444309114491,-46.56572679892087,-22.20297400925932,-47.38019840185567,2017-11-11 21:04:48
6deb828ed16ff2bd22abbd97663de110,Baixa,-23.5444309114491,-46.56572679892087,-23.49363686955392,-46.58577018151652,2017-07-25 22:23:05
d99c420247e75649dd121c367f391348,Média,-23.49902057735825,-46.85014396451541,-23.401526605603344,-46.40154470774425,2017-09-06 15:36:32
68005513d670f9fc899928aed4963d22,Baixa,-21.253238474692573,-48.32187834364533,-23.558513725146803,-46.66867985497065,2018-04-11 15:38:50
cf6b059f3e677f41c42d6bfd225cc062,Média,-21.253238474692573,-48.32187834364533,-22.4294776769289,-47.58848653828849,2017-05-18 14:19:36
a640d10af396f0aa5f1c751f1f976bdc,Baixa,-23.54702492255761,-46.56806777338564,-23.61424927422236,-46.68844105482136,2017-11-15 12:30:19
2657524b4f269657a166535a1cb3fc3f,Baixa,-23.54702492255761,-46.56806777338564,-23.62615314929649,-46.74691974117254,2018-07-20 09:29:48
b2e7423926537e79e712ccf08ce1a53f,Média,-23.54702492255761,-46.56806777338564,-23.45496427448088,-46.46921558018531,2017-05-03 09:49:58
7b34ff810a938027af0e0d4676dbee42,Baixa,-23.54702492255761,-46.56806777338564,-22.711207505135885,-47.367894719400994,2017-09-29 23:51:15
328f1e996c8251549a0e319d7eaa0f31,Baixa,-23.54702492255761,-46.56806777338564,-23.664030171244736,-46.75469776617227,2017-11-08 21:26:09
cdae097ae448ea48b9b45e2b3569e9b6,Alta,-23.530278666945573,-46.56409933334289,-23.495901469908656,-46.87468669635919,2018-07-04 20:50:40
9d107f7c71a717cfcccc479c9e300302,Alta,-23.530278666945573,-46.56409933334289,-20.581177442701478,-47.858931261277824,2018-05-27 18:27:52
96de2b7f7f3c401fbee3eef068376da6,Baixa,-22.55660583014023,-47.4426026873449,-23.977349602176066,-48.88314073638992,2018-01-01 20:11:53
b795d09b919a4a470aa20cf886186273,Baixa,-22.55660583014023,-47.4426026873449,-23.51268037691151,-46.70247867707312,2017-11-25 09:18:19
cba3306126337d8de821145b22b9b0e0,Baixa,-22.55660583014023,-47.4426026873449,-22.677209288360626,-47.71180937705575,2017-12-04 21:55:40
7540c92bc2fd94372f074954677213c1,Baixa,-22.55660583014023,-47.4426026873449,-23.44917893415549,-46.57435094932181,2018-02-02 12:33:55
317bc187384c65775ea8f3b23aad4acf,Baixa,-22.55660583014023,-47.4426026873449,-23.665930600578445,-47.02993636190237,2017-11-17 10:23:33
a748ecf209b624243632301df6c0fb6b,Baixa,-22.55660583014023,-47.4426026873449,-23.688796442408677,-46.65406289884005,2017-11-22 23:45:36
2d5ae830c6d01bd20fb19d16cef10ce3,Baixa,-22.55660583014023,-47.4426026873449,-19.94405346585085,-50.53738820448177,2017-11-24 19:21:39
2a2facd836dcb344b5af3736c563b1ac,Baixa,-22.55660583014023,-47.4426026873449,-22.69714428052249,-49.433427048899816,2017-08-23 09:11:03
7d25201b841d0a91a003edf192834005,Baixa,-22.55660583014023,-47.4426026873449,-23.53005597224307,-46.36923177407812,2017-08-13 19:07:29
2ed2bc9ea8f27ee7a45a3434b042272d,Baixa,-22.55660583014023,-47.4426026873449,-23.707328035575863,-46.53661757455686,2018-03-21 21:47:51
2dd6d2ec74e7e4413fd8a04bf7ac124f,Baixa,-22.55660583014023,-47.4426026873449,-23.40795736219633,-46.752460605891805,2018-03-08 03:55:42
ae61d8526340e93d3df927f6efa8b2a9,Baixa,-22.55660583014023,-47.4426026873449,-22.736997566630315,-48.572010774675576,2018-01-18 18:05:35
66aba14bb9ae52201797bedad4b91d5c,Baixa,-22.55660583014023,-47.4426026873449,-22.12714089877284,-51.42017611679179,2018-02-28 22:02:32
e36b28a5ad1829210ce96af49823ed25,Baixa,-22.55660583014023,-47.4426026873449,-23.704596,-46.68698474999999,2017-10-03 21:48:26
81aec891278f19ec437121ceafcade4f,Baixa,-22.55660583014023,-47.4426026873449,-23.450562303912523,-46.537281282820686,2018-04-10 19:08:52
3f113daaf8b405bcc4349a2812061fa4,Baixa,-22.55660583014023,-47.4426026873449,-23.516718741284578,-46.57445726194335,2017-10-27 18:24:19
57a5c252ff21dfb77def9d474c54edd4,Baixa,-22.55660583014023,-47.4426026873449,-22.92991227115403,-47.07189552530681,2018-02-15 11:14:27
4042753ccc5a8c7ab778aa7856ca6230,Baixa,-23.6901359553062,-46.70487596655891,-22.657282312191057,-50.41657037194679,2018-05-02 00:41:13
48f1b7e26f84f55846f1d003e3e6170c,Baixa,-23.6901359553062,-46.70487596655891,-23.994830377122053,-48.8909989492218,2018-08-07 16:33:44
48ae434efdce6ee8ed43531400f53bb6,Média,-23.6901359553062,-46.70487596655891,-22.596440207291085,-46.71196868822353,2017-11-28 11:14:20
186f1e57fee9e20849f58439056655a8,Baixa,-23.6901359553062,-46.70487596655891,-23.175880576172972,-47.31592004954123,2018-08-02 20:53:28
02b939dcd55f2b17680e10690deb08b5,Baixa,-23.6901359553062,-46.70487596655891,-23.546317033585304,-46.56884297253152,2017-08-06 11:16:03
d2e6941d5f639394550cee8291b1ecef,Baixa,-23.6901359553062,-46.70487596655891,-22.353379879537247,-49.05238433917126,2018-04-08 13:00:54
9fa682b62c67e0a25f6231443434828e,Baixa,-23.6901359553062,-46.70487596655891,-23.25464720374669,-46.74506871163964,2018-02-01 17:56:01
f3da0d205fb8a689ba773b74194ad85c,Baixa,-23.6901359553062,-46.70487596655891,-20.405604560394835,-49.99195266803888,2018-01-04 08:41:09
cdd077f14d312b2490a97e9b1fc0caab,Média,-23.6901359553062,-46.70487596655891,-20.70897998001305,-49.29509183608008,2018-04-19 19:07:09
61d9b48d85b81cc207e948c13dbd633b,Baixa,-23.6901359553062,-46.70487596655891,-23.527651557591312,-46.53916987330483,2018-03-18 14:24:34
064558d37369c187c5e1e37eb534ba4d,Baixa,-23.6901359553062,-46.70487596655891,-23.59347752677597,-46.57350815251884,2018-02-28 17:22:16
70263f30f6180c7ca277e4dc6c4c19c8,Baixa,-23.6901359553062,-46.70487596655891,-23.44569598612154,-46.7212818044608,2018-07-21 19:35:05
ee789d8c9f580179177f5445b0e92a1f,Alta,-23.6901359553062,-46.70487596655891,-23.72722104662704,-46.76656291534423,2018-04-29 21:03:17
ef91e98c27841eead891942911000752,Baixa,-23.6901359553062,-46.70487596655891,-23.639808352761264,-46.67596743228113,2018-06-04 15:54:53
5885c796cb862fec64a0110914c9a1e9,Alta,-23.6901359553062,-46.70487596655891,-23.50271592062436,-46.48299647362806,2018-03-19 06:17:17
9cf62f240f501435b77f4d448a2b5f39,Baixa,-23.6901359553062,-46.70487596655891,-23.53152002775692,-46.66820714862372,2018-02-04 13:30:00
130e5f15b505062879273e8f199441d1,Baixa,-23.6901359553062,-46.70487596655891,-23.010974393479284,-45.52314790374363,2018-05-16 12:09:43
6632309d6179381a1a42c64867ffb19a,Baixa,-23.6901359553062,-46.70487596655891,-23.544892466558927,-46.505663224536896,2018-04-14 15:31:49
1c5165ba84b0acfeeccb8cdb80fa33d2,Baixa,-23.6901359553062,-46.70487596655891,-23.576447493479133,-46.50490442200933,2017-11-28 19:00:23
b3649df4cb5bcfe7327c331b443f2e59,Baixa,-23.6901359553062,-46.70487596655891,-23.517911380069933,-46.49657553157195,2018-01-31 11:46:23
e99cec5edea38be65a806b88a650b2bf,Média,-23.6901359553062,-46.70487596655891,-23.144126107823592,-47.18406987459923,2018-01-16 10:18:14
f738b7f44b5be61ae982e3ea9c87289f,Baixa,-23.6901359553062,-46.70487596655891,-23.49068897668647,-46.72063688412487,2017-10-07 19:24:09
d08eb402923cd72cb3b9f91028330de7,Baixa,-23.6901359553062,-46.70487596655891,-23.29101940434972,-46.746038100293504,2018-05-05 17:29:55
1a75c135cddd959bc928ad1cccf932a1,Alta,-23.6901359553062,-46.70487596655891,-23.542254820604125,-46.3511153143084,2018-04-27 11:23:21
9ea646a381c6b15daefcacd20f9b89fa,Baixa,-23.6901359553062,-46.70487596655891,-23.656293518994904,-46.55412213733605,2018-01-06 23:13:06
372df3741f14e71ce00b8cb9a28aee67,Baixa,-23.6901359553062,-46.70487596655891,-22.149776645813773,-51.42303862938095,2018-01-18 15:17:24
23072f93197ce1005af84937345b910d,Média,-23.6901359553062,-46.70487596655891,-21.405441430746095,-50.08647465418359,2018-04-30 18:11:53
9f52b6eb96c89533abcce1282b6ab411,Baixa,-23.6901359553062,-46.70487596655891,-23.524194342489487,-46.613838068844046,2018-01-23 11:28:11
34fa4dce8775b3b4accea9779a4a6562,Baixa,-23.6901359553062,-46.70487596655891,-23.533086829728973,-46.91513131493639,2018-03-19 15:04:03
58b6ba8b093f594c51924dec61ce44ab,Baixa,-23.6901359553062,-46.70487596655891,-22.96098771080265,-49.89631300429918,2017-11-30 07:05:54
ce6b3b598089dc75751e6f6d7a343417,Baixa,-23.6901359553062,-46.70487596655891,-23.547159576461446,-46.64989460560333,2018-03-19 10:06:24
fd8406e55cd74ad84a30ccca898589b3,Baixa,-23.6901359553062,-46.70487596655891,-23.50247657869377,-46.85563438418507,2018-06-07 11:51:02
8c596b2320d54060f34f8558c8da0bd8,Baixa,-23.6901359553062,-46.70487596655891,-23.63556170468581,-46.73325836124404,2017-11-17 19:51:15
47999a7490ff2905f7ca3da2edcc9c52,Baixa,-23.6901359553062,-46.70487596655891,-23.448542060505503,-46.59796136802471,2018-04-12 22:26:12
b92b69bbda4e9c56848904c3f0cc14d9,Baixa,-23.6901359553062,-46.70487596655891,-23.56851813765943,-46.65191532569683,2018-03-14 22:10:40
f48002abf6b605f05930183c385a0394,Baixa,-23.6901359553062,-46.70487596655891,-23.689300411593344,-46.70065806950787,2017-12-14 16:53:48
e82d894886abcae9bc58caf489ef9cdc,Baixa,-23.6901359553062,-46.70487596655891,-23.5829031448728,-46.583914925875824,2018-03-05 04:54:52
dbf8b161073da5d187b1b739a7dc9b86,Baixa,-23.6901359553062,-46.70487596655891,-23.590958301142567,-46.629899428674456,2018-04-02 22:16:22
ecc34002d063638235d7519f53b1d4f9,Baixa,-23.6901359553062,-46.70487596655891,-23.625773999999996,-46.56855299278663,2018-04-07 11:50:43
428864d148621bd89ac5ca142b0e15af,Baixa,-23.6901359553062,-46.70487596655891,-23.49781772078598,-46.60657423175024,2017-11-12 19:21:11
8469b1387861c507e8e01dcb28b0dfa4,Baixa,-23.6901359553062,-46.70487596655891,-23.514301337631373,-46.70255352258263,2018-03-07 13:24:41
afaca608634d9b96175a3c251411ff7d,Baixa,-23.6901359553062,-46.70487596655891,-23.530066660539287,-46.78718498327306,2018-01-10 12:33:40
b2f832c9f6b30237f231cfc09f82ffbc,Baixa,-23.6901359553062,-46.70487596655891,-23.613680514570945,-46.63358099999999,2018-08-25 20:08:25
2680d53d669b7bcd1cfde553ffa78aba,Baixa,-23.6901359553062,-46.70487596655891,-23.731608776005928,-46.78563861608875,2018-08-21 19:24:44
96f5dfe006638550afa4d6390fc074c1,Baixa,-23.6901359553062,-46.70487596655891,-23.74223679739165,-46.70405513849616,2017-12-12 18:51:47
a406f3654d0144e1d742f8e7d6b30060,Baixa,-23.6901359553062,-46.70487596655891,-23.50388030788375,-46.5151840494927,2018-05-22 11:44:06
2be14bfbd7aa00107ece493cbbcc29f0,Baixa,-23.6901359553062,-46.70487596655891,-23.464295023583936,-46.32874959104104,2017-11-16 12:12:37
f5bb23a6bf7d9bd0d8b8d4575dd82b58,Baixa,-23.6901359553062,-46.70487596655891,-23.303587327226044,-45.92931482292686,2018-06-01 22:38:57
ea9070e0203001391550a543c3c33d3b,Baixa,-23.6901359553062,-46.70487596655891,-23.507621497085808,-46.56616243450284,2018-01-17 16:24:47
3396c76572477649afb42b741f245a12,Baixa,-23.6901359553062,-46.70487596655891,-23.569022776299825,-46.62199066665712,2018-06-22 13:09:45
a4da095fd83534c9f86f28e6f7eea0e5,Baixa,-23.6901359553062,-46.70487596655891,-23.72527983484343,-46.55702673772287,2018-03-27 13:55:54
deae638b4d60be5de34c13bf68b5850c,Baixa,-23.6901359553062,-46.70487596655891,-23.711999038621556,-46.85931236190325,2018-06-04 04:15:04
2260cb2dc43ff44ab9b095424034c741,Baixa,-23.6901359553062,-46.70487596655891,-23.545489579231408,-46.798207717035055,2018-03-19 12:02:43
52213ce438ca7a21ce81bc3d48a3d4e3,Baixa,-23.6901359553062,-46.70487596655891,-22.66155047100233,-50.404831994171616,2018-05-23 12:02:38
60083e3e8bf6182f3fb99b7a19203f45,Baixa,-23.6901359553062,-46.70487596655891,-23.611696198164942,-46.654233495700815,2018-03-06 23:39:42
0ea1fd1eeeb46df9770ac9d07e1e71e6,Baixa,-23.6901359553062,-46.70487596655891,-22.862988204938603,-47.21824617249952,2018-03-30 16:32:37
ad2730b7abb692df187294b85fc0705d,Baixa,-23.6901359553062,-46.70487596655891,-23.637496609498484,-46.57411344809283,2018-07-19 19:53:43
ac13993b49f8254ca1d6ab536c035473,Baixa,-23.6901359553062,-46.70487596655891,-22.50137476856727,-48.707334186318725,2018-01-04 22:36:32
359015301bc32c8897957246a4b11621,Baixa,-23.6901359553062,-46.70487596655891,-23.635009298920856,-46.66522366916728,2018-01-09 18:18:35
3d500e622ba77dd0cc04cc8ccd2bb859,Baixa,-23.6901359553062,-46.70487596655891,-23.5082400246985,-46.751957250764605,2018-05-04 19:07:29
886dd09169ed29010eb71d9faed92259,Baixa,-23.6901359553062,-46.70487596655891,-23.53814645424444,-46.781651997219335,2018-04-23 15:57:52
707ce3d3698a90d1ab9d9c2dc47223c2,Baixa,-23.6901359553062,-46.70487596655891,-22.945064470526344,-45.46371952947366,2018-05-02 20:08:45
23df618cc33c091a2663120f9de8dbfd,Média,-23.6901359553062,-46.70487596655891,-23.927344738220512,-48.702720153870686,2018-05-24 13:27:00
b675c85f6d0f5171914694e00382548d,Baixa,-23.6901359553062,-46.70487596655891,-23.573205,-46.62290025,2018-03-15 19:07:43
72c81a6a9dcf354f87393c361caa13ce,Média,-23.6901359553062,-46.70487596655891,-23.6022825745282,-46.69322772967279,2018-07-20 15:56:15
be198c7ab23c5f91b691194386f3a132,Baixa,-23.6901359553062,-46.70487596655891,-23.55888611989353,-46.58187431508816,2018-03-25 09:52:38
334ea0d577d6491e3b5ea4b5fdc76a75,Baixa,-23.6901359553062,-46.70487596655891,-23.60954690025056,-46.568247078142726,2018-03-26 13:02:11
fc9cb1d496b03a40d603876228b48bff,Baixa,-23.6901359553062,-46.70487596655891,-22.064437791015006,-47.89639950819431,2018-05-02 22:30:03
84cad53638357a9971c4485adad123e8,Média,-23.6901359553062,-46.70487596655891,-22.908292093622787,-47.09417761615002,2018-01-27 13:19:32
77fd1bb7a079c323766c396f21602228,Baixa,-23.6901359553062,-46.70487596655891,-23.522903946448046,-46.58180409758191,2018-01-08 09:03:01
74e801561512a92bdc060773683b7a54,Baixa,-23.6901359553062,-46.70487596655891,-23.028580095435387,-45.55788415147515,2018-06-18 22:40:47
447bd8e2281ef147772c942e18c2229c,Baixa,-23.6901359553062,-46.70487596655891,-23.548106335564583,-46.67255083804609,2018-05-18 22:11:22
62a4c6ee1b6f43e8a1ac86ad87fb0f35,Média,-23.6901359553062,-46.70487596655891,-22.56445726226428,-44.964579595980254,2018-05-07 20:06:03
f271cf9a7c9265ad2b7f53c6a8d5708b,Baixa,-23.6901359553062,-46.70487596655891,-22.032324794455896,-48.90920500612332,2018-02-12 21:25:28
edc5c94770796f4212d272830dd17840,Baixa,-23.6901359553062,-46.70487596655891,-23.59519232500434,-46.53381915834724,2018-01-12 17:48:27
bb9a5a9d8a6ff80eabda95e3b78f0a45,Baixa,-22.41491433417961,-47.563594271712205,-22.679653253935196,-50.44287891853987,2018-07-09 22:59:16
1171937d77aa6201e76bccec4b87d8a9,Baixa,-22.41491433417961,-47.563594271712205,-23.57781537829649,-46.87143325145709,2018-04-11 23:53:59
0510fbef17088fdb22eed8b459322c62,Baixa,-22.41491433417961,-47.563594271712205,-23.49479676809363,-46.35731299743924,2018-04-24 19:42:23
30dbb7bb7d4c27c3efd6ab7c9c27f9d0,Baixa,-22.557467011656755,-47.412519516792656,-23.490995469328887,-46.71518003941369,2018-04-03 11:53:18
fe6823abc970a4bad1c216e78e92dbe3,Baixa,-22.557467011656755,-47.412519516792656,-23.406238298215783,-46.84102497498486,2018-08-21 20:30:56
44bfe9e18e3f1f25344d2bf7243bf2f1,Baixa,-22.557467011656755,-47.412519516792656,-23.564556880373964,-46.74788683028447,2018-02-23 18:53:29
2db89d0e7f0dc38ccf1374a6c51b5b7d,Baixa,-22.557467011656755,-47.412519516792656,-23.18093790397594,-45.86936250721335,2018-06-18 23:49:55
363db2084f02a7975229da39cd0ca573,Baixa,-22.557467011656755,-47.412519516792656,-23.590006910352585,-46.73789099999999,2018-04-03 23:14:53
